user_id,total_point,mean_point,n_kelas,fast,normal,slow,n_avg_submission,last_enrolled_at,last_class,learner_type_model,rekomendasi
918541,-1,-0.0666666666666666,15,5,6,4,3.698181818181818,2023-12-12 07:07:00,Belajar Dasar Structured Query Language (SQL),Consistent Learner,"Bagus! Latih query kompleks seperti JOIN, GROUP BY, dan window functions pada dataset nyata untuk mengasah kemampuan analitis Anda."
929435,1,0.0416666666666666,24,6,11,7,3.8635000000000006,2023-12-14 19:11:00,Evaluasi Penguasaan Machine Learning,Consistent Learner,Bagus! Gunakan evaluasi ini sebagai alat untuk mengetahui area lemah dan susun rencana belajar yang terukur berdasarkan hasil tersebut.
932771,-3,-0.1363636363636363,22,8,9,5,4.18,2023-11-23 06:35:00,Simulasi Ujian Azure Data Scientist Associate,Consistent Learner,"Tetap semangat! Gunakan simulasi sebagai latihan praktik, ulas jawaban yang salah, dan ulangi materi yang masih terasa kurang untuk meningkatkan kesiapan."
938276,4,0.1428571428571428,28,5,14,9,4.166818181818181,2024-01-15 11:59:00,Akselerasi Karier dan Produktivitas dengan Gemini,Consistent Learner,"Keren! Pelajari cara mengintegrasikan tools AI ke workflow sehari-hari, atur prioritas, dan ukur peningkatan produktifitas Anda secara nyata."
941036,6,0.2857142857142857,21,4,7,10,3.801578947368421,2023-12-26 14:20:00,Belajar Dasar DevOps Bagi Insinyur Operasi Pengembang Pemula,Reflective Learner,"Mantap! Pelajari CI/CD, container, dan observability, lalu coba terapkan pipeline sederhana pada proyek kecil untuk pengalaman langsung."
943786,-9,-0.6,15,10,4,1,4.292727272727273,2023-09-23 12:34:00,Belajar Membangun Solusi IoT dengan Intel Galileo,Sonic Learner,"Bagus! Praktikkan pembacaan sensor, komunikasi MQTT, dan integrasi backend sederhana agar solusi IoT Anda bisa diuji di lapangan."
956454,-9,-0.3461538461538461,26,12,11,3,3.8908,2025-05-16 08:03:00,SIB 5 ILT Quiz Full Stack,Fast Learner,"Semangat! Fokus pada area yang menjadi kekurangan (front-end atau back-end), lalu buat proyek penuh stack sebagai bukti kompetensi Anda."
974819,0,0.0,27,7,13,7,3.8413636363636368,2023-12-08 18:57:00,Bangkit Application Screening 2021,Consistent Learner,Semangat! Perkuat portfolio dan latih soal-soal coding yang sering muncul agar Anda lebih siap saat seleksi aplikasi berlangsung.
995233,-1,-0.0555555555555555,18,6,7,5,4.206875,2023-11-12 06:48:00,Belajar Membangun Aplikasi Android Native Bagian II,Consistent Learner,Bagus! Fokus pada optimasi dan debugging native layer agar integrasi NDK berjalan mulus tanpa masalah stabilitas di perangkat nyata.
1012505,3,0.2,15,2,8,5,3.956363636363636,2024-08-28 15:01:00,ILT Quiz - Flutter,Reflective Learner,Terus praktik widget dan state management; gunakan kuis ini untuk mengukur progress dan percaya pada proses belajar Anda yang konsisten.
1013119,3,0.1304347826086956,23,5,10,8,4.241111111111111,2024-12-26 05:25:00,Menjadi Game Developer Expert,Consistent Learner,"Ambisius! Fokus pada build portfolio game, physics, AI NPC, dan optimasi performa agar karya Anda mempesona pemain dan recruiter."
1013720,-7,-0.35,20,12,3,5,4.33375,2024-10-04 17:05:00,Dev Certification for Android (DCA) Preparation,Fast Learner,"Bagus! Latihan soal intensif, review topik inti Android, dan buat beberapa implementasi singkat untuk mengasah kecepatan dan ketepatan teknis Anda."
1025758,1,0.0454545454545454,22,4,13,5,3.893888888888889,2024-03-10 21:38:00,Belajar Strategi Perencanaan Karier,Consistent Learner,"Luar biasa! Susun roadmap karier dengan milestones 6-12 bulan, portofolio yang jelas, dan langkah-langkah konkret untuk mencapai tujuan Anda."
1028478,0,0.0,12,4,4,4,4.088,2024-05-19 17:22:00,Tes Seleksi Offline Training - AI Connect Academy,Consistent Learner,"Semangat! Percayalah pada proses belajar Anda, tenangkan diri saat tes, dan gunakan hasilnya untuk memetakan materi yang perlu diulang."
1037338,1,0.0909090909090909,11,2,6,3,3.075,2025-12-02 09:59:00,Memulai Pemrograman dengan Haskell,Consistent Learner,"Bagus! Pelajari tipe aljabar data dan pure functions perlahan-lahan, lakukan latihan kecil agar konsep fungsional semakin melekat."
1092971,0,0.0,26,7,12,7,4.204782608695652,2024-03-05 11:30:00,Belajar Membuat Game dengan Construct 2,Consistent Learner,"Baik! Eksplor event-based logic, desain level, dan buat prototype cepat agar Anda belajar iterasi desain game dengan cepat."
1106441,3,0.2307692307692307,13,2,6,5,3.5354545454545456,2024-02-04 19:41:00,Belajar Dasar Google Cloud,Reflective Learner,"Keren! Pelajari layanan inti seperti Compute, Storage, dan IAM, lalu deploy aplikasi kecil untuk memahami alurnya secara praktis."
1122045,-1,-0.0625,16,5,7,4,3.92,2024-03-31 04:40:00,Belajar Membangun Game Android HTML5,Consistent Learner,"Baik! Fokus optimasi canvas/WebGL, manajemen memori, dan paketkan dengan wrapper agar game berjalan lancar di perangkat Android."
1132660,4,0.4,10,2,2,6,3.54875,2024-09-15 16:10:00,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Deep Learner,"Hebat! Pelajari prinsip UI deklaratif, state hoisting, dan cara membuat animasi sederhana agar antarmuka Anda terasa modern dan responsif."
1156683,5,0.1785714285714285,28,4,15,9,3.733181818181819,2024-04-18 02:57:00,Bangkit 2024 ILT Quiz - Machine Learning,Consistent Learner,"Semangat! Gunakan kuis ini sebagai alat ukur, pelajari kembali topik yang belum dikuasai, dan catat poin-poin penting untuk revisi cepat."
1166058,0,0.0,26,5,16,5,3.782941176470589,2024-12-23 09:38:00,Belajar Penggunaan Generative AI,Consistent Learner,"Bagus! Praktikkan pembuatan prompt, pelajari aspek safety, dan integrasikan model generatif ke alur kerja sehari-hari secara bertahap dan terukur."
1168962,-2,-0.1818181818181818,11,4,5,2,3.884545454545455,2024-05-20 09:58:00,Belajar Strategi Pengembangan Diri,Consistent Learner,Keren! Buat rencana belajar terstruktur dengan milestones mingguan dan evaluasi untuk menjaga konsistensi dan perkembangan keterampilan jangka panjang Anda.
1170503,3,0.1764705882352941,17,1,12,4,3.8516666666666666,2023-10-07 00:57:00,Belajar Membangun Game Multi Platform,Consistent Learner,Keren! Pelajari engine seperti Unity atau Unreal dan praktikkan export ke beberapa platform untuk memahami tantangan lintas platform.
1195477,7,0.4666666666666667,15,0,8,7,4.0858333333333325,2024-06-22 08:39:00,Belajar Back-End Pemula dengan JavaScript,Deep Learner,"Mantap! Pelajari Node.js dan Express, bangun REST API sederhana, lalu sambungkan ke database untuk memahami alur backend penuh."
1202367,-1,-0.0555555555555555,18,5,9,4,3.9130769230769222,2024-03-04 23:24:00,Belajar Dasar Google Cloud,Consistent Learner,"Keren! Pelajari layanan inti seperti Compute, Storage, dan IAM, lalu deploy aplikasi kecil untuk memahami alurnya secara praktis."
1203202,-2,-0.1333333333333333,15,6,5,4,4.306363636363637,2024-12-23 21:55:00,Belajar Analisis Data dengan Python,Consistent Learner,"Bagus! Buat notebook end-to-end mulai dari ETL, analisis, sampai visualisasi untuk menghasilkan insight yang mudah dibaca oleh pemangku kepentingan."
1205745,3,0.1153846153846153,26,7,9,10,3.840454545454546,2024-05-16 10:01:00,BDT 2024 Web Development Bootcamp ILT Quiz - Soft Skill,Consistent Learner,Latih komunikasi dan kerjasama tim selama pengerjaan proyek agar soft skill Anda terlihat saat penilaian dan membantu kelancaran kerja tim.
1205886,-2,-0.1818181818181818,11,4,5,2,4.432857142857143,2024-09-15 00:44:00,Memulai Pemrograman Dengan C,Consistent Learner,"Bagus! Fokus pada pointers, memory management, dan struktur data dasar, karena konsep ini sangat penting untuk pengembangan sistem."
1210611,-4,-0.1481481481481481,27,8,15,4,3.815,2024-10-19 03:54:00,Bangkit Machine Learning Assessment 2024 Batch 2,Consistent Learner,Bagus! Fokus ulang pada konsep ML inti dan lakukan banyak latihan soal serta proyek kecil untuk mengasah ketangkasan teknis Anda.
1214309,-3,-0.1764705882352941,17,7,6,4,4.071538461538461,2023-12-22 06:58:00,Belajar Membuat Game untuk Pemula,Consistent Learner,"Bagus! Mulai dari game sederhana untuk memahami loop dan input handling, lalu tingkatkan kompleksitas secara bertahap sambil belajar design level."
1223651,2,0.1,20,3,12,5,3.892352941176471,2024-03-11 03:17:00,Simulasi Ujian TensorFlow Developer Certificate,Consistent Learner,"Tetap semangat! Gunakan simulasi ini untuk mengukur kesiapan, kerjakan soal-soal praktik, dan implementasikan model menggunakan TensorFlow untuk memperkuat pemahaman."
1227003,3,0.1363636363636363,22,4,11,7,3.939444444444444,2023-12-14 08:08:00,Belajar Membangun Solusi IoT dengan Intel Galileo,Consistent Learner,"Bagus! Praktikkan pembacaan sensor, komunikasi MQTT, dan integrasi backend sederhana agar solusi IoT Anda bisa diuji di lapangan."
1239153,4,0.1333333333333333,30,7,12,11,4.06625,2024-12-17 04:52:00,Tes Seleksi Coding Camp powered by DBS Foundation - Full-Stack Web Developer,Consistent Learner,"Semangat! Percaya pada persiapanmu, gunakan hasil sebagai bahan evaluasi, dan fokuskan latihan pada bagian yang menunjukkan kelemahan agar semakin percaya diri."
1256380,1,0.0714285714285714,14,4,5,5,3.887,2024-03-24 02:17:00,Belajar Strategi Perencanaan Karier,Consistent Learner,"Luar biasa! Susun roadmap karier dengan milestones 6-12 bulan, portofolio yang jelas, dan langkah-langkah konkret untuk mencapai tujuan Anda."
1258365,1,0.0714285714285714,14,2,9,3,3.8577777777777778,2024-07-24 01:05:00,Belajar Membangun Aplikasi Multi-platform,Consistent Learner,Bagus! Pilih tool seperti Flutter atau React Native dan bangun aplikasi yang bisa berjalan minimal pada dua platform sebagai eksperimen nyata.
1260422,-2,-0.1,20,6,10,4,3.661764705882353,2023-11-12 07:07:00,Machine Learning Operations (MLOps),Consistent Learner,"Bagus! Fokus pada reproducibility, model versioning, dan pipeline CI untuk ML agar model yang Anda deploy dapat dipantau dan diperbarui dengan mudah."
1266609,0,0.0,26,7,12,7,3.981176470588234,2023-11-13 01:02:00,BDT 2022 (Tahap 2) Pre-Test Machine Learning Dasar,Consistent Learner,"Bagus! Gunakan pre-test untuk memetakan area yang perlu didalami lagi, lalu susun sesi belajar fokus untuk menutup gap tersebut."
1279522,1,0.0434782608695652,23,4,14,5,3.9638888888888895,2024-06-06 15:25:00,Belajar Mengintegrasikan Android NDK pada Aplikasi/Game Android,Consistent Learner,Menarik! Pelajari JNI dan integrasi kode native untuk mengoptimalkan bagian-bagian performa kritis pada aplikasi atau game Anda.
1280462,2,0.1538461538461538,13,4,3,6,4.307777777777778,2023-12-11 09:00:00,Machine Learning Operations (MLOps) dengan Cloudeka,Consistent Learner,"Bagus! Praktikkan CI untuk model, pipeline deployment, dan monitoring di Cloudeka agar model produksi lebih handal dan mudah dikelola."
1284562,0,0.0,22,6,10,6,4.08,2024-09-02 15:27:00,SIB 3 ILT Quiz Machine Learning - Front End,Consistent Learner,"Bagus! Pertahankan motivasi, gunakan feedback dari kuis untuk memperbaiki bagian yang lemah, dan praktikkan lagi sampai percaya diri."
1288579,1,0.0555555555555555,18,4,9,5,3.8666666666666663,2024-07-17 23:12:00,Belajar Membuat Aplikasi Kognitif dengan IBM Watson,Consistent Learner,"Menarik! Pelajari NLU, speech, dan integrasi API Watson untuk membangun fitur kognitif yang membantu pengguna berinteraksi lebih alami."
1297215,-2,-0.0952380952380952,21,6,11,4,3.95,2023-11-24 08:57:00,Machine Learning Operations (MLOps),Consistent Learner,"Bagus! Fokus pada reproducibility, model versioning, dan pipeline CI untuk ML agar model yang Anda deploy dapat dipantau dan diperbarui dengan mudah."
1315207,-5,-0.2,25,11,8,6,4.078888888888889,2024-11-06 21:14:00,Menjadi Google Cloud Architect,Fast Learner,"Hebat! Perdalam desain sistem skala besar, security, dan strategi multi-region agar solusi cloud Anda handal, aman, dan hemat biaya."
1319457,1,0.0588235294117647,17,4,8,5,3.903571428571429,2025-03-07 23:40:00,Belajar Toolset untuk Pengembangan Front-End Web,Consistent Learner,"Keren! Siapkan dev environment lengkap, pelajari bundler dan linter, serta biasakan workflow testing agar pengembangan front-end Anda lebih profesional."
1336730,1,0.0714285714285714,14,4,5,5,3.8825,2024-01-24 04:49:00,Simulasi Ujian Associate Android Developer,Consistent Learner,"Kamu bisa! Gunakan simulasi ini untuk mengasah kecepatan dan ketepatan teknik implementasi fitur Android, latihan berulang akan meningkatkan performa Anda."
1347649,1,0.04,25,9,6,10,4.0055000000000005,2024-02-07 02:22:00,Belajar Membuat Virtual Reality,Consistent Learner,Keren! Perhatikan optimasi rendering dan desain interaksi agar pengalaman VR nyaman dan tidak menyebabkan motion sickness bagi pengguna.
1364181,3,0.1875,16,2,9,5,4.2125,2024-07-26 19:54:00,Tes Seleksi Asah 2025 – FEBE AI dan REBE AI,Consistent Learner,"Semangat! Fokus pada topik inti, percaya pada proses belajarmu, dan gunakan latihan soal untuk memperkuat kesiapan sebelum tes."
1366449,1,0.0333333333333333,30,7,15,8,4.026666666666666,2023-12-25 13:51:00,Asah 2025 - Kuis ILT Soft Skill,Consistent Learner,Mantap! Gunakan hasil kuis untuk menyusun rencana pengembangan soft skill dan praktik komunikasi di situasi nyata agar kemampuan semakin matang.
1408080,-1,-0.0476190476190476,21,5,12,4,3.866875,2024-10-28 07:12:00,Membangun Sistem Machine Learning,Consistent Learner,"Bagus! Rancang pipeline produksi dari data sampai monitoring model, serta rencanakan strategi retraining yang terukur dan otomatis jika perlu."
1411815,-3,-0.12,25,10,8,7,4.051363636363636,2023-12-26 22:37:00,Tes Seleksi Offline Training - AI Connect Academy,Consistent Learner,"Semangat! Percayalah pada proses belajar Anda, tenangkan diri saat tes, dan gunakan hasilnya untuk memetakan materi yang perlu diulang."
1429733,-5,-0.3571428571428571,14,7,5,2,4.3825,2023-07-15 10:14:00,Menjadi React Web Developer Expert,Fast Learner,"Ambisius dan bagus! Pelajari server-side rendering, testing, dan praktik arsitektur front-end yang memudahkan tim dalam pengembangan berskala besar."
1436315,2,0.0952380952380952,21,5,9,7,4.300666666666667,2023-07-28 16:08:00,Belajar Membuat Website untuk Menjadi Desainer Website,Consistent Learner,"Bagus! Pelajari layout, tipografi, dan aksesibilitas, lalu praktikkan membuat portofolio website yang menunjukkan kemampuan desain Anda."
1461065,-1,-0.0454545454545454,22,7,9,6,4.218333333333334,2023-12-07 22:11:00,Belajar Fundamental Aplikasi Android,Consistent Learner,"Bagus sekali! Setelah memahami dasar ini, coba perdalam Jetpack Compose dan pola arsitektur seperti MVVM agar aplikasi yang Anda bangun lebih terstruktur dan rapi."
1464802,-1,-0.0434782608695652,23,7,10,6,3.897058823529412,2023-10-19 00:06:00,Architecting on AWS (Membangun Arsitektur Cloud di AWS),Consistent Learner,"Hebat! Fokus pada best practices arsitektur cloud, desain high availability, dan strategi optimasi biaya agar solusi Anda lebih profesional."
1470328,3,0.1304347826086956,23,6,8,9,3.808888888888889,2024-12-19 16:33:00,Belajar Penerapan Machine Learning untuk Flutter,Consistent Learner,Bagus! Pelajari plugin integrasi TensorFlow Lite di Flutter dan latihan membuat fitur inferensi sederhana pada aplikasi mobile Anda.
1478373,-3,-0.1071428571428571,28,9,13,6,3.90625,2024-04-04 23:27:00,Bangkit 2024 ILT Quiz - Soft Skill,Consistent Learner,Gunakan hasil quiz untuk mengasah kemampuan komunikasi dan kerja tim; praktik nyata bersama tim proyek kecil akan sangat membantu perkembangan skill ini.
1496784,0,0.0,14,6,2,6,4.268,2023-10-13 22:21:00,Belajar Membuat Aplikasi Kognitif,Consistent Learner,"Menarik! Pelajari konsep ML untuk NLP sederhana, integrasi API kognitif, dan uji coba dengan dataset yang relevan untuk melihat hasil nyata."
1506101,0,0.0,29,8,13,8,3.9032,2024-07-20 10:01:00,Exam Challenge Campaign Hari Pendidikan,Consistent Learner,"Tetap semangat! Jadikan campaign ini sebagai latihan berkala, catat area kelemahan, dan ulangi materi secara terstruktur untuk peningkatan berkelanjutan."
1531344,0,0.0,21,7,7,7,3.828125,2024-05-05 10:09:00,Memulai Pemrograman dengan Python,Consistent Learner,Mantap! Selanjutnya fokus ke manipulasi data dengan pandas serta membuat skrip otomatisasi sehari-hari agar kemampuan Anda makin terasa manfaatnya dalam proyek nyata.
1567110,-3,-0.1875,16,5,9,2,3.683,2022-11-27 10:52:00,DevOps Praktis dengan IBM Cloud (Practical DevOps with IBM Cloud),Consistent Learner,"Rekomendasi umum: kuatkan materi utama dengan praktik langsung, buat proyek kecil sebagai portofolio, dan gunakan kuis atau simulasi untuk mengukur kemajuan Anda sambil tetap semangat belajar setiap hari."
1604764,-1,-0.0555555555555555,18,4,11,3,3.734666666666667,2024-03-21 00:31:00,Exam Challenge Campaign Hari Pendidikan,Consistent Learner,"Tetap semangat! Jadikan campaign ini sebagai latihan berkala, catat area kelemahan, dan ulangi materi secara terstruktur untuk peningkatan berkelanjutan."
1610591,7,0.6363636363636364,11,0,4,7,3.675714285714286,2024-08-05 17:40:00,Belajar Dasar Desain UX bagi Desainer UI/UX Pemula,Deep Learner,"Bagus! Kerjakan studi kasus user research, wireframing, dan usability testing agar desain yang Anda hasilkan benar-benar membantu pengguna."
1621316,1,0.0454545454545454,22,7,7,8,3.695625,2023-05-15 18:24:00,Pengenalan Data pada Pemrograman (Data 101),Consistent Learner,"Rekomendasi umum: kuatkan materi utama dengan praktik langsung, buat proyek kecil sebagai portofolio, dan gunakan kuis atau simulasi untuk mengukur kemajuan Anda sambil tetap semangat belajar setiap hari."
1629175,-2,-0.1666666666666666,12,3,8,1,3.73,2024-05-05 17:38:00,Memulai Dasar Pemrograman untuk Menjadi Pengembang Software,Consistent Learner,"Bagus! Susun roadmap belajar yang jelas, latih dasar-dasar bahasa pemrograman, dan buat proyek kecil sebagai bukti kemampuan yang bisa ditunjukkan kepada orang lain."
